DESTINATION,COMMERCIAL FLAG,CITY,REGION,COUNTRY,FLIGH DIRECTION,FLIGHT TYPE,DATE,DATE YEAR,DATE HALF YEAR,DATE YEAR QUARTER,DATE YEAR MONTH,NBR OF PASSENGERS,CARGO WEIGHT,NBR OF FLIGHTS,SEAT CAPACITY
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,0,"2,303",3,0
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,"2,206","7,914",35,"3,659"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"1,961","6,865",32,"3,374"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,"2,561","5,787",47,"4,424"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"1,483",0,38,"2,202"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,"2,096",0,53,"4,154"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,"5,097",0,62,"6,045"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,"2,937",0,58,"5,668"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,"1,838",0,39,"3,759"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,"1,754",0,37,"3,653"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"1,515",0,39,"2,252"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,"1,889",0,37,"3,096"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,"2,110",0,36,"3,496"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,"2,441",0,45,"3,364"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,"3,780",0,55,"4,530"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,"2,432",0,38,"3,661"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,"1,689",0,32,"3,175"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,"5,140",0,57,"5,592"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Non Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,39,0,2,76
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,0,768,1,0
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"1,836",0,47,"2,900"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,"2,447",0,47,"4,556"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,"1,479",0,37,"3,568"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,4/1/2009,2009,2009H1,2009Q2,200904,"2,584",0,47,"4,522"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,"3,227",0,55,"4,581"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,"2,623",0,40,"3,805"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,5/1/2010,2010,2010H1,2010Q2,201005,"2,532",0,39,"3,957"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,"1,873","1,405",31,"3,066"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,"1,366",28,24,"2,298"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,"2,304",0,48,"3,314"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"1,995",0,36,"3,701"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Non Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,0,0,2,0
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Non Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,73,0,4,73
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,0,"5,320",4,0
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,16,0,4,16
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,"2,256",0,49,"3,369"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"1,894",0,47,"3,335"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"1,445",0,37,"3,254"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"2,008",0,33,"2,816"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"1,883",0,36,"3,701"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,"5,122",0,57,"5,893"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,133,81,2,218
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,"3,334",27,48,"4,935"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,"2,179",26,44,"4,130"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,"2,155",21,48,"4,500"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,7/1/2007,2007,2007H2,2007Q3,200707,"2,628",0,52,"4,452"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,"2,040",0,48,"3,319"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,"1,172",0,32,"2,385"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"2,744",0,47,"3,317"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"1,435",0,37,"3,254"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"1,692",0,40,"3,210"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"1,243",0,33,"2,816"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"3,338",0,47,"4,149"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,"2,432",0,51,"5,279"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,"2,338",0,37,"3,653"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Non Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,0,"8,217",4,0
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,3/1/2012,2012,2012H1,2012Q1,201203,0,0,1,0
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,0,0,2,0
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,"2,445","4,636",58,"5,622"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,131,181,2,218
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,"2,591","7,026",45,"4,206"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,"2,540",0,48,"4,111"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,"1,400",0,36,"3,747"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"2,932",0,47,"4,149"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"2,014",19,29,"3,059"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,"2,338",28,48,"4,872"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,"4,043",0,53,"4,232"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Non Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,58,0,2,70
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,5,0,1,67
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,0,0,1,102
Skopje,Commercial,Skopje,,Macedonia,Incoming,Non Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,0,0,2,0
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"1,909","4,557",31,"3,315"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,986,0,35,"2,423"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,"1,097",0,32,"2,089"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,"1,769",0,38,"3,559"
Skopje,Commercial,Skopje,,Macedonia,Outgoing,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"1,781",0,37,"3,741"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,"3,241",28,54,"5,197"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,"1,127",0,32,"2,089"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,"2,186",0,47,"4,985"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,"1,960",0,35,"3,645"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,5/1/2009,2009,2009H1,2009Q2,200905,"2,686",0,49,"5,026"
Skopje,Commercial,Skopje,,Macedonia,Incoming,Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,"2,171",0,34,"3,185"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,16,"13,295",18,50
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,0,"14,574",17,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,0,"12,850",17,190
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,0,0,1,180
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,0,"11,255",18,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,9/1/2010,2010,2010H2,2010Q3,201009,0,"12,243",18,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,0,0,1,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,0,0,1,11
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,0,"6,056",17,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,0,0,1,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"1,902","13,815",38,"3,941"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,"2,381","50,743",63,"4,653"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,"1,839","15,059",35,"3,586"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"2,666","47,720",64,"4,471"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"2,618",0,44,"4,245"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,"2,522",0,53,"3,952"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,"3,167",0,52,"5,222"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,"2,837","14,852",67,"5,320"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,"2,604",0,54,"5,324"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,"1,658",0,13,"2,340"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,"2,119","10,650",37,"4,014"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,"3,190","37,080",69,"5,379"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,0,0,1,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,0,"16,877",18,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,0,"13,840",18,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,7/1/2011,2011,2011H2,2011Q3,201107,0,"14,897",17,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,0,"14,949",17,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,0,"43,427",24,88
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,0,0,2,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,0,"4,310",15,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,0,"5,815",16,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,0,"4,609",15,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,"1,910",0,13,"2,340"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,"3,235","33,306",58,"4,380"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"1,657","20,623",36,"3,568"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,"3,048","39,858",63,"4,738"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,"2,393","52,060",61,"4,389"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,"2,685","1,597",43,"4,841"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"3,039",0,45,"4,738"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,"2,522",691,40,"4,211"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,"3,025",0,47,"4,528"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,"2,574","3,868",48,"4,699"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,"3,474",0,57,"4,905"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,"3,178",0,48,"4,607"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"1,926","10,698",62,"5,298"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,"2,401","9,806",59,"4,349"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,"2,605","24,689",68,"4,473"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,5/1/2009,2009,2009H1,2009Q2,200905,"3,295",0,57,"5,895"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"3,749",0,55,"5,299"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,"3,341",0,53,"4,272"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,"2,519",0,44,"4,382"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"2,113","3,379",61,"5,226"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,"2,799","3,615",57,"4,156"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,0,"15,838",17,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,0,"12,076",10,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,0,0,1,135
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,4/1/2009,2009,2009H1,2009Q2,200904,0,0,1,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,0,"11,516",16,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,0,2,3,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,5/1/2012,2012,2012H1,2012Q2,201205,60,"4,588",20,106
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,0,"6,892",18,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,0,"5,762",16,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,7/1/2011,2011,2011H2,2011Q3,201107,0,"7,485",16,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,0,"3,910",1,11
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,0,"5,724",17,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,0,"3,222",17,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,0,"6,133",16,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,0,"1,177",3,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,"1,485",0,12,"2,160"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,"2,927","17,922",51,"5,274"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"2,644",0,43,"4,151"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,2/1/2009,2009,2009H1,2009Q1,200902,"1,941",0,36,"3,742"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,"3,185","3,547",55,"4,515"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,194,687,4,306
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,"2,501","23,474",58,"4,456"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,"2,567","23,362",63,"4,653"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,7/1/2007,2007,2007H2,2007Q3,200707,"2,058","22,323",84,"4,268"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,"2,748","5,395",71,"4,421"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,"3,501",0,55,"5,901"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,"2,140",0,54,"4,460"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,"3,731","4,205",70,"5,095"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"2,213",0,49,"4,295"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,"3,713","3,608",68,"5,054"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,"2,827",0,47,"4,627"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,6/1/2012,2012,2012H1,2012Q2,201206,0,"13,403",17,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,0,"8,666",17,0
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,17,0,1,102
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,0,"10,648",18,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,30,"6,580",17,108
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,0,"9,613",18,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,0,"7,039",18,0
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Non Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,0,0,1,91
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,"2,314","18,747",38,"4,090"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,"3,470",0,53,"5,015"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,"2,457","13,178",67,"5,024"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,5/1/2012,2012,2012H1,2012Q2,201205,"1,834",0,14,"2,520"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,"3,437","6,109",47,"5,045"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"2,797","7,903",38,"3,941"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"2,007","10,753",35,"3,492"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,2/1/2007,2007,2007H1,2007Q1,200702,"2,304","27,150",61,"4,372"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"3,031","38,537",63,"4,913"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,"2,880","4,538",57,"4,995"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"3,388",0,45,"4,738"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"2,614","5,062",61,"4,228"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,"2,782","4,120",61,"4,402"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,2/1/2009,2009,2009H1,2009Q1,200902,"2,122",0,36,"3,742"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"2,225",0,42,"4,082"
Sofia,Commercial,Sofia,,Bulgaria,Incoming,Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,"2,837",0,55,"5,400"
Sofia,Commercial,Sofia,,Bulgaria,Outgoing,Non Scheduled,3/1/2012,2012,2012H1,2012Q1,201203,0,"16,863",19,0
